日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240229,3909,ショーケース,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3910,エムケイシステム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3911,Ａｉｍｉｎｇ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3912,モバイルファクトリー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3913,ｓＭｅｄｉｏ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3914,ＪＩＧ－ＳＡＷ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3915,テラスカイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3916,デジタル・インフォメーション・テクノロジー,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3917,アイリッジ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3918,ＰＣＩホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3920,アイビーシー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3921,ネオジャパン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3922,ＰＲ　ＴＩＭＥＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3923,ラクス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20240229,3924,ランドコンピュータ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3925,ダブルスタンダード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3926,オープンドア,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3927,フーバーブレイン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3928,マイネット,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3929,ソーシャルワイヤー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3930,はてな,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3931,バリューゴルフ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3932,アカツキ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3933,チエル,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3934,ベネフィットジャパン,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3935,エディア,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3936,グローバルウェイ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3937,Ｕｂｉｃｏｍホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3939,カナミックネットワーク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3940,ノムラシステムコーポレーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3941,レンゴー,プライム（内国株式）,3150,パルプ・紙,4,素材・化学,4,TOPIX Mid400
20240229,3943,大石産業,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3944,古林紙工,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3945,スーパーバッグ,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3946,トーモク,プライム（内国株式）,3150,パルプ・紙,4,素材・化学,7,TOPIX Small 2
20240229,3947,ダイナパック,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3948,光ビジネスフォーム,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3950,ザ・パック,プライム（内国株式）,3150,パルプ・紙,4,素材・化学,7,TOPIX Small 2
20240229,3951,朝日印刷,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3953,大村紙業,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3954,昭和パックス,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3955,イムラ,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3958,笹徳印刷,スタンダード（内国株式）,3150,パルプ・紙,4,素材・化学,-,-
20240229,3961,シルバーエッグ・テクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3962,チェンジホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240229,3963,シンクロ・フード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3964,オークネット,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3965,キャピタル・アセット・プランニング,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3967,エルテス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3968,セグエグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3969,エイトレッド,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3970,イノベーション,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3974,ＳＣＡＴ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3976,シャノン,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3978,マクロミル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240229,3979,うるる,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3981,ビーグリー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3983,オロ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3984,ユーザーローカル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3985,テモナ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3986,ビーブレイクシステムズ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3987,エコモット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3988,ＳＹＳホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3989,シェアリングテクノロジー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3990,ＵＵＵＭ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3991,ウォンテッドリー,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3992,ニーズウェル,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3994,マネーフォワード,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20240229,3995,ＳＫＩＹＡＫＩ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3996,サインポスト,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240229,3997,トレードワークス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,3998,すららネット,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,4004,レゾナック・ホールディングス,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240229,4005,住友化学,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240229,4008,住友精化,プライム（内国株式）,3200,化学,4,素材・化学,6,TOPIX Small 1
20240229,4011,ヘッドウォータース,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,4012,アクシス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,4013,勤次郎,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,4014,カラダノート,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240229,4015,アララ,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
