日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240329,6918,アバールデータ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6919,ケル,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6920,レーザーテック,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20240329,6923,スタンレー電気,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6925,ウシオ電機,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6926,岡谷電機産業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6927,ヘリオス　テクノ　ホールディング,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6928,エノモト,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6929,日本セラミック,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,6930,日本アンテナ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6932,遠藤照明,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6937,古河電池,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6938,双信電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6941,山一電機,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,6942,ソフィアホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240329,6943,ＮＫＫスイッチズ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6946,日本アビオニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6947,図研,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,6951,日本電子,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6952,カシオ計算機,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6954,ファナック,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
20240329,6955,ＦＤＫ,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6957,芝浦電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6958,日本シイエムケイ,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6960,フクダ電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6961,エンプラス,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,6962,大真空,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6963,ローム,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6964,サンコー,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6965,浜松ホトニクス,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6966,三井ハイテック,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6967,新光電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6969,松尾電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6971,京セラ,プライム（内国株式）,3650,電気機器,9,電機・精密,2,TOPIX Large70
20240329,6973,協栄産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240329,6976,太陽誘電,プライム（内国株式）,3650,電気機器,9,電機・精密,4,TOPIX Mid400
20240329,6977,日本抵抗器製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6981,村田製作所,プライム（内国株式）,3650,電気機器,9,電機・精密,1,TOPIX Core30
20240329,6982,リード,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機,-,-
20240329,6986,双葉電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6988,日東電工,プライム（内国株式）,3200,化学,4,素材・化学,4,TOPIX Mid400
20240329,6989,北陸電気工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240329,6993,大黒屋ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240329,6994,指月電機製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6995,東海理化電機製作所,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機,6,TOPIX Small 1
20240329,6996,ニチコン,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,6997,日本ケミコン,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,6998,日本タングステン,スタンダード（内国株式）,3650,電気機器,9,電機・精密,-,-
20240329,6999,ＫＯＡ,プライム（内国株式）,3650,電気機器,9,電機・精密,6,TOPIX Small 1
20240329,7003,三井Ｅ＆Ｓ,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20240329,7004,日立造船,プライム（内国株式）,3600,機械,8,機械,6,TOPIX Small 1
20240329,7011,三菱重工業,プライム（内国株式）,3600,機械,8,機械,2,TOPIX Large70
20240329,7012,川崎重工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機,4,TOPIX Mid400
20240329,7013,ＩＨＩ,プライム（内国株式）,3600,機械,8,機械,4,TOPIX Mid400
20240329,7014,名村造船所,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機,6,TOPIX Small 1
20240329,7018,内海造船,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機,-,-
20240329,7021,ニッチツ,スタンダード（内国株式）,3600,機械,8,機械,-,-
20240329,7022,サノヤスホールディングス,スタンダード（内国株式）,3600,機械,8,機械,7,TOPIX Small 2
20240329,7030,スプリックス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7031,インバウンドテック,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7033,マネジメントソリューションズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7034,プロレド・パートナーズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7035,ａｎｄ　ｆａｃｔｏｒｙ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7036,イーエムネットジャパン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7037,テノ．ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7038,フロンティア・マネジメント,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7039,ブリッジインターナショナル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7040,サン・ライフホールディング,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7041,ＣＲＧホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7042,アクセスグループ・ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7043,アルー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7044,ピアラ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7046,ＴＤＳＥ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7047,ポート,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7048,ベルトラ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7049,識学,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7050,フロンティアインターナショナル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7056,マルク,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7057,エヌ・シー・エヌ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7058,共栄セキュリティーサービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7059,コプロ・ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7060,ギークス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240329,7061,日本ホスピスホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7062,フレアス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7063,Ｂｉｒｄｍａｎ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7064,ハウテレビジョン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7065,ユーピーアール,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7066,ピアズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7067,ブランディングテクノロジー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7068,フィードフォースグループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7069,サイバー・バズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7071,アンビスホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20240329,7072,インティメート・マージャー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7073,ジェイック,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7074,トゥエンティーフォーセブン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7077,ＡＬｉＮＫインターネット,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7078,ＩＮＣＬＵＳＩＶＥ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7079,ＷＤＢココ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7080,スポーツフィールド,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7081,コーユーレンティア,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7082,ジモティー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7083,ＡＨＣグループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240329,7084,Ｋｉｄｓ　Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
